order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,total_amount,order_status,delivery_date
ORD-10262,CUST-0060,PROD-140,CH-01,2023-08-11,1,1752.42,1752.42,completed,2023-08-19
ORD-10263,CUST-0276,PROD-103,CH-01,2022-09-22,5,3714.61,18573.05,completed,2022-09-30
ORD-10264,CUST-0451,PROD-145,CH-02,2023-12-27,2,2094.18,4188.36,completed,2023-12-31
ORD-10265,CUST-0331,PROD-141,CH-01,2021-05-23,1,1788.8,1788.8,completed,2021-05-26
ORD-10266,CUST-0468,PROD-105,CH-01,2023-01-18,2,3221.29,6442.58,completed,2023-01-25
ORD-10267,CUST-0280,PROD-135,CH-01,2023-09-22,1,1649.8,1649.8,completed,2023-09-28
ORD-10268,CUST-0258,PROD-132,CH-01,2021-01-26,3,1633.99,4901.97,completed,2021-02-01
ORD-10269,CUST-0163,PROD-105,CH-02,2022-05-30,2,3221.29,6442.58,completed,2022-06-05
ORD-10270,CUST-0344,PROD-145,CH-01,2023-08-12,1,2094.18,2094.18,completed,2023-08-15
ORD-10271,CUST-0213,PROD-123,CH-01,2023-07-19,1,1828.62,1828.62,completed,2023-07-26
ORD-10272,CUST-0056,PROD-127,CH-01,2023-04-26,1,2641.01,2641.01,refunded,2023-05-05
ORD-10273,CUST-0010,PROD-106,CH-02,2023-04-01,3,3605.58,10816.74,completed,2023-04-09
ORD-10274,CUST-0494,PROD-102,CH-03,2022-02-07,2,3124.58,6249.16,completed,2022-02-13
ORD-10275,CUST-0178,PROD-123,CH-03,2022-12-05,1,1828.62,1828.62,completed,2022-12-11
ORD-10276,CUST-0344,PROD-154,CH-01,2022-08-18,1,998.62,998.62,completed,2022-08-20
ORD-10277,CUST-0084,PROD-143,CH-01,2023-11-07,1,2100.35,2100.35,cancelled,
ORD-10278,CUST-0333,PROD-103,CH-01,2022-12-21,1,3714.61,3714.61,pending,
ORD-10279,CUST-0151,PROD-124,CH-02,2023-06-08,1,2616.01,2616.01,completed,2023-06-15
ORD-10280,CUST-0152,PROD-103,CH-01,2022-02-26,1,3714.61,3714.61,pending,
ORD-10281,CUST-0474,PROD-121,CH-01,2021-01-16,1,2039.76,2039.76,cancelled,
ORD-10282,CUST-0139,PROD-105,CH-01,2021-04-07,1,3221.29,3221.29,completed,2021-04-11
ORD-10283,CUST-0328,PROD-108,CH-01,2021-11-28,1,2898.12,2898.12,completed,2021-12-02
ORD-10284,CUST-0331,PROD-122,CH-01,2021-01-18,1,2788.03,2788.03,refunded,2021-01-25
ORD-10285,CUST-0362,PROD-107,CH-03,2021-09-26,1,3718.81,3718.81,completed,2021-10-01
ORD-10286,CUST-0008,PROD-122,CH-02,2022-06-05,2,2788.03,5576.06,completed,2022-06-12
ORD-10287,CUST-0128,PROD-144,CH-01,2022-05-12,1,1202.67,1202.67,completed,2022-05-14
ORD-10288,CUST-0164,PROD-108,CH-03,2021-10-10,2,2898.12,5796.24,completed,2021-10-14
ORD-10289,CUST-0064,PROD-111,CH-01,2021-11-25,4,3494.37,13977.48,completed,2021-11-29
ORD-10290,CUST-0455,PROD-151,CH-03,2022-01-26,2,694.05,1388.1,completed,2022-02-04
ORD-10291,CUST-0097,PROD-129,CH-02,2021-01-27,1,2312.12,2312.12,completed,2021-01-29
ORD-10292,CUST-0396,PROD-109,CH-03,2021-02-15,2,2552.17,5104.34,completed,2021-02-22
ORD-10293,CUST-0296,PROD-148,CH-01,2023-06-19,1,1847.98,1847.98,refunded,2023-06-22
ORD-10294,CUST-0353,PROD-102,CH-01,2021-11-20,2,3124.58,6249.16,completed,2021-11-26
ORD-10295,CUST-0073,PROD-147,CH-01,2023-07-29,2,1334.76,2669.52,completed,2023-08-05
ORD-10296,CUST-0250,PROD-107,CH-03,2022-11-21,1,3718.81,3718.81,completed,2022-11-28
ORD-10297,CUST-0208,PROD-131,CH-03,2021-07-27,1,2870.03,2870.03,completed,2021-08-05
ORD-10298,CUST-0399,PROD-109,CH-01,2021-01-03,1,2552.17,2552.17,completed,2021-01-12
ORD-10299,CUST-0144,PROD-110,CH-01,2023-04-02,2,2635.02,5270.04,completed,2023-04-11
ORD-10300,CUST-0062,PROD-121,CH-01,2023-01-04,2,2039.76,4079.52,completed,2023-01-08
ORD-10301,CUST-0464,PROD-102,CH-02,2023-06-16,1,3124.58,3124.58,completed,2023-06-21
ORD-10302,CUST-0335,PROD-103,CH-01,2022-04-22,2,3714.61,7429.22,completed,2022-04-29
ORD-10303,CUST-0419,PROD-130,CH-02,2021-07-03,1,1868.22,1868.22,completed,2021-07-08
ORD-10304,CUST-0487,PROD-124,CH-03,2023-12-06,5,2616.01,13080.05,completed,2023-12-11
ORD-10305,CUST-0496,PROD-104,CH-03,2021-01-05,2,2837.12,5674.24,completed,2021-01-14
ORD-10306,CUST-0155,PROD-147,CH-01,2021-06-14,3,1334.76,4004.28,completed,2021-06-18
ORD-10307,CUST-0135,PROD-109,CH-01,2021-02-22,1,2552.17,2552.17,completed,2021-02-27
ORD-10308,CUST-0221,PROD-108,CH-02,2023-08-01,1,2898.12,2898.12,completed,2023-08-07
ORD-10309,CUST-0226,PROD-114,CH-03,2023-01-09,1,3231.42,3231.42,completed,2023-01-11
ORD-10310,CUST-0351,PROD-105,CH-01,2023-06-29,2,3221.29,6442.58,completed,2023-07-08
ORD-10311,CUST-0377,PROD-106,CH-01,2022-06-07,2,3605.58,7211.16,pending,
ORD-10312,CUST-0021,PROD-110,CH-01,2021-10-22,3,2635.02,7905.06,completed,2021-10-29
ORD-10313,CUST-0128,PROD-104,CH-02,2021-03-15,2,2837.12,5674.24,pending,
ORD-10314,CUST-0319,PROD-112,CH-03,2023-01-15,1,3413.06,3413.06,completed,2023-01-18
ORD-10315,CUST-0016,PROD-104,CH-01,2021-01-18,1,2837.12,2837.12,completed,2021-01-25
ORD-10316,CUST-0171,PROD-143,CH-01,2023-06-17,1,2100.35,2100.35,completed,2023-06-19
ORD-10317,CUST-0024,PROD-107,CH-01,2023-06-01,5,3718.81,18594.05,completed,2023-06-10
ORD-10318,CUST-0440,PROD-124,CH-02,2023-04-04,1,2616.01,2616.01,completed,2023-04-06
ORD-10319,CUST-0027,PROD-105,CH-03,2022-01-29,1,3221.29,3221.29,completed,2022-01-31
ORD-10320,CUST-0265,PROD-109,CH-02,2021-11-21,1,2552.17,2552.17,cancelled,
ORD-10321,CUST-0107,PROD-134,CH-02,2021-02-05,1,1351.99,1351.99,completed,2021-02-10
ORD-10322,CUST-0064,PROD-122,CH-02,2023-07-11,1,2788.03,2788.03,completed,2023-07-19
ORD-10323,CUST-0106,PROD-116,CH-02,2023-07-31,1,1866.98,1866.98,completed,2023-08-02
ORD-10324,CUST-0399,PROD-111,CH-01,2022-05-03,1,3494.37,3494.37,cancelled,
ORD-10325,CUST-0301,PROD-101,CH-02,2023-01-30,5,2062.47,10312.35,refunded,2023-02-05
ORD-10326,CUST-0046,PROD-122,CH-01,2022-01-15,3,2788.03,8364.09,completed,2022-01-17
ORD-10327,CUST-0467,PROD-138,CH-01,2021-02-16,1,1695.68,1695.68,completed,2021-02-23
ORD-10328,CUST-0105,PROD-105,CH-03,2021-12-03,1,3221.29,3221.29,completed,2021-12-09
ORD-10329,CUST-0140,PROD-125,CH-01,2022-01-23,1,2577.58,2577.58,refunded,2022-01-28
ORD-10330,CUST-0066,PROD-107,CH-02,2022-06-17,3,3718.81,11156.43,pending,
ORD-10331,CUST-0216,PROD-116,CH-03,2021-07-14,1,1866.98,1866.98,completed,2021-07-23
ORD-10332,CUST-0023,PROD-124,CH-01,2022-10-07,1,2616.01,2616.01,completed,2022-10-13
ORD-10333,CUST-0016,PROD-141,CH-01,2022-03-20,2,1788.8,3577.6,completed,2022-03-29
ORD-10334,CUST-0374,PROD-101,CH-01,2021-08-08,1,2062.47,2062.47,completed,2021-08-13
ORD-10335,CUST-0411,PROD-115,CH-02,2021-09-02,2,2616.8,5233.6,completed,2021-09-10
ORD-10336,CUST-0181,PROD-103,CH-03,2021-06-26,1,3714.61,3714.61,completed,2021-06-30
ORD-10337,CUST-0041,PROD-124,CH-01,2021-11-07,2,2616.01,5232.02,completed,2021-11-09
ORD-10338,CUST-0195,PROD-101,CH-01,2021-07-13,3,2062.47,6187.41,completed,2021-07-20
ORD-10339,CUST-0494,PROD-112,CH-01,2023-06-23,1,3413.06,3413.06,completed,2023-06-26
ORD-10340,CUST-0276,PROD-101,CH-02,2021-01-14,4,2062.47,8249.88,completed,2021-01-21
ORD-10341,CUST-0378,PROD-103,CH-01,2023-10-11,1,3714.61,3714.61,completed,2023-10-15
ORD-10342,CUST-0390,PROD-108,CH-03,2023-10-17,5,2898.12,14490.6,cancelled,
ORD-10343,CUST-0427,PROD-101,CH-03,2021-05-23,3,2062.47,6187.41,completed,2021-05-30
ORD-10344,CUST-0332,PROD-102,CH-03,2022-10-07,4,3124.58,12498.32,completed,2022-10-13
ORD-10345,CUST-0045,PROD-107,CH-01,2023-05-05,4,3718.81,14875.24,completed,2023-05-09
ORD-10346,CUST-0003,PROD-113,CH-03,2023-06-26,2,2239.31,4478.62,completed,2023-06-29
ORD-10347,CUST-0163,PROD-132,CH-01,2021-06-12,2,1633.99,3267.98,completed,2021-06-21
ORD-10348,CUST-0326,PROD-150,CH-02,2021-06-22,1,583.16,583.16,completed,2021-07-01
ORD-10349,CUST-0293,PROD-131,CH-02,2022-05-20,2,2870.03,5740.06,completed,2022-05-22
ORD-10350,CUST-0203,PROD-108,CH-03,2021-07-23,1,2898.12,2898.12,completed,2021-07-31
ORD-10351,CUST-0467,PROD-126,CH-03,2022-09-01,1,2119.57,2119.57,completed,2022-09-07
ORD-10352,CUST-0321,PROD-124,CH-01,2022-04-22,1,2616.01,2616.01,completed,2022-04-29
ORD-10353,CUST-0357,PROD-135,CH-01,2022-03-29,1,1649.8,1649.8,completed,2022-04-04
ORD-10354,CUST-0366,PROD-102,CH-01,2022-02-01,1,3124.58,3124.58,cancelled,
ORD-10355,CUST-0133,PROD-147,CH-01,2023-08-27,2,1334.76,2669.52,completed,2023-09-02
ORD-10356,CUST-0261,PROD-110,CH-01,2023-09-29,1,2635.02,2635.02,completed,2023-10-06
ORD-10357,CUST-0480,PROD-123,CH-01,2021-07-10,4,1828.62,7314.48,completed,2021-07-16
ORD-10358,CUST-0293,PROD-104,CH-02,2021-07-02,2,2837.12,5674.24,completed,2021-07-08
ORD-10359,CUST-0354,PROD-117,CH-01,2021-01-06,2,2591.06,5182.12,completed,2021-01-14
ORD-10360,CUST-0338,PROD-102,CH-02,2023-06-01,1,3124.58,3124.58,completed,2023-06-05
ORD-10361,CUST-0185,PROD-145,CH-01,2023-07-12,4,2094.18,8376.72,completed,2023-07-21
ORD-10362,CUST-0214,PROD-154,CH-01,2023-02-10,1,998.62,998.62,completed,2023-02-18
ORD-10363,CUST-0255,PROD-103,CH-02,2023-04-12,3,3714.61,11143.83,completed,2023-04-14
ORD-10364,CUST-0013,PROD-103,CH-02,2022-01-27,1,3714.61,3714.61,completed,2022-02-05
ORD-10365,CUST-0140,PROD-116,CH-02,2023-05-22,1,1866.98,1866.98,completed,2023-05-30
ORD-10366,CUST-0060,PROD-111,CH-02,2023-04-03,1,3494.37,3494.37,cancelled,
ORD-10367,CUST-0037,PROD-111,CH-03,2023-05-01,1,3494.37,3494.37,completed,2023-05-09
ORD-10368,CUST-0405,PROD-103,CH-01,2023-12-06,1,3714.61,3714.61,completed,2023-12-15
ORD-10369,CUST-0401,PROD-110,CH-02,2021-04-19,4,2635.02,10540.08,completed,2021-04-23
ORD-10370,CUST-0031,PROD-105,CH-02,2021-04-13,2,3221.29,6442.58,completed,2021-04-15
ORD-10371,CUST-0055,PROD-122,CH-01,2021-06-28,1,2788.03,2788.03,completed,2021-07-01
ORD-10372,CUST-0254,PROD-102,CH-01,2022-05-03,1,3124.58,3124.58,completed,2022-05-11
ORD-10373,CUST-0071,PROD-114,CH-03,2022-02-12,1,3231.42,3231.42,cancelled,
ORD-10374,CUST-0494,PROD-107,CH-03,2023-11-04,1,3718.81,3718.81,completed,2023-11-13
ORD-10375,CUST-0095,PROD-112,CH-02,2021-06-04,1,3413.06,3413.06,completed,2021-06-13
ORD-10376,CUST-0014,PROD-105,CH-01,2021-10-18,1,3221.29,3221.29,completed,2021-10-23
ORD-10377,CUST-0198,PROD-141,CH-03,2022-07-04,1,1788.8,1788.8,cancelled,
ORD-10378,CUST-0174,PROD-141,CH-02,2021-03-27,1,1788.8,1788.8,completed,2021-04-02
ORD-10379,CUST-0135,PROD-109,CH-02,2022-02-12,1,2552.17,2552.17,refunded,2022-02-20
ORD-10380,CUST-0265,PROD-127,CH-03,2022-05-06,1,2641.01,2641.01,completed,2022-05-08
ORD-10381,CUST-0044,PROD-129,CH-03,2021-09-03,1,2312.12,2312.12,completed,2021-09-06
ORD-10382,CUST-0339,PROD-114,CH-02,2023-01-21,2,3231.42,6462.84,completed,2023-01-24
ORD-10383,CUST-0124,PROD-114,CH-01,2023-12-26,1,3231.42,3231.42,completed,
ORD-10384,CUST-0347,PROD-125,CH-01,2022-04-30,1,2577.58,2577.58,cancelled,
ORD-10385,CUST-0469,PROD-142,CH-02,2022-11-26,1,1585.41,1585.41,completed,2022-12-01
ORD-10386,CUST-0258,PROD-123,CH-01,2022-02-20,4,1828.62,7314.48,refunded,2022-03-01
ORD-10387,CUST-0201,PROD-131,CH-01,2022-05-29,4,2870.03,11480.12,completed,2022-06-07
ORD-10388,CUST-0330,PROD-107,CH-02,2021-05-19,1,3718.81,3718.81,cancelled,
ORD-10389,CUST-0276,PROD-129,CH-01,2021-04-08,4,2312.12,9248.48,refunded,2021-04-10
ORD-10390,CUST-0314,PROD-118,CH-01,2023-01-07,1,1912.21,1912.21,completed,2023-01-12
ORD-10391,CUST-0479,PROD-131,CH-01,2022-04-19,2,2870.03,5740.06,completed,2022-04-22
ORD-10392,CUST-0476,PROD-107,CH-01,2022-02-12,1,3718.81,3718.81,cancelled,
ORD-10393,CUST-0338,PROD-104,CH-01,2022-01-29,1,2837.12,2837.12,completed,2022-02-01
ORD-10394,CUST-0077,PROD-102,CH-01,2021-01-11,1,3124.58,3124.58,pending,
ORD-10395,CUST-0287,PROD-113,CH-01,2023-01-02,2,2239.31,4478.62,completed,2023-01-06
ORD-10396,CUST-0243,PROD-148,CH-01,2023-02-12,1,1847.98,1847.98,completed,2023-02-17
ORD-10397,CUST-0234,PROD-114,CH-03,2022-11-08,1,3231.42,3231.42,pending,
ORD-10398,CUST-0121,PROD-134,CH-01,2022-01-15,1,1351.99,1351.99,cancelled,
ORD-10399,CUST-0330,PROD-108,CH-01,2021-07-30,1,2898.12,2898.12,completed,2021-08-02
ORD-10400,CUST-0051,PROD-126,CH-01,2023-08-07,1,2119.57,2119.57,completed,2023-08-11
ORD-10401,CUST-0204,PROD-114,CH-01,2021-09-18,2,3231.42,6462.84,completed,2021-09-22
ORD-10402,CUST-0180,PROD-113,CH-02,2021-12-30,3,2239.31,6717.93,completed,2022-01-02
ORD-10403,CUST-0092,PROD-124,CH-02,2022-01-02,1,2616.01,2616.01,completed,2022-01-07
ORD-10404,CUST-0441,PROD-102,CH-02,2022-06-14,1,3124.58,3124.58,completed,2022-06-17
ORD-10405,CUST-0035,PROD-104,CH-02,2021-11-30,1,2837.12,2837.12,cancelled,
ORD-10406,CUST-0149,PROD-106,CH-01,2022-01-27,1,3605.58,3605.58,completed,2022-02-01
ORD-10407,CUST-0025,PROD-139,CH-02,2023-09-25,2,1168.54,2337.08,completed,2023-10-01
ORD-10408,CUST-0189,PROD-106,CH-02,2021-12-11,2,3605.58,7211.16,completed,2021-12-17
ORD-10409,CUST-0269,PROD-115,CH-01,2023-03-18,1,2616.8,2616.8,pending,
ORD-10410,CUST-0350,PROD-101,CH-03,2021-02-08,1,2062.47,2062.47,completed,2021-02-15
ORD-10411,CUST-0397,PROD-109,CH-02,2021-06-25,2,2552.17,5104.34,cancelled,
ORD-10412,CUST-0308,PROD-105,CH-02,2021-07-04,3,3221.29,9663.87,refunded,2021-07-08
ORD-10413,CUST-0165,PROD-113,CH-02,2022-09-28,1,2239.31,2239.31,cancelled,
ORD-10414,CUST-0126,PROD-112,CH-01,2023-02-13,1,3413.06,3413.06,refunded,2023-02-18
ORD-10415,CUST-0232,PROD-131,CH-02,2021-11-23,1,2870.03,2870.03,completed,2021-12-02
ORD-10416,CUST-0190,PROD-106,CH-03,2021-03-13,1,3605.58,3605.58,completed,2021-03-21
ORD-10417,CUST-0008,PROD-144,CH-02,2023-03-30,1,1202.67,1202.67,completed,2023-04-02
ORD-10418,CUST-0399,PROD-105,CH-03,2023-03-28,2,3221.29,6442.58,refunded,2023-04-05
ORD-10419,CUST-0224,PROD-121,CH-01,2022-05-11,2,2039.76,4079.52,completed,2022-05-18
ORD-10420,CUST-0393,PROD-106,CH-01,2021-05-16,2,3605.58,7211.16,cancelled,
ORD-10421,CUST-0014,PROD-120,CH-02,2023-07-07,1,1732.27,1732.27,completed,2023-07-15
ORD-10422,CUST-0088,PROD-123,CH-01,2023-11-24,3,1828.62,5485.86,completed,2023-11-27
ORD-10423,CUST-0224,PROD-102,CH-01,2022-03-07,1,3124.58,3124.58,completed,2022-03-12
ORD-10424,CUST-0248,PROD-117,CH-03,2023-04-03,1,2591.06,2591.06,completed,2023-04-10
ORD-10425,CUST-0407,PROD-137,CH-02,2023-01-20,2,1872.15,3744.3,completed,2023-01-22
ORD-10426,CUST-0241,PROD-104,CH-01,2023-09-22,1,2837.12,2837.12,completed,2023-09-28
ORD-10427,CUST-0064,PROD-108,CH-03,2022-10-14,4,2898.12,11592.48,completed,2022-10-18
ORD-10428,CUST-0018,PROD-132,CH-02,2021-01-08,2,1633.99,3267.98,completed,2021-01-11
ORD-10429,CUST-0084,PROD-137,CH-01,2022-06-27,1,1872.15,1872.15,completed,2022-07-03
ORD-10430,CUST-0222,PROD-121,CH-01,2022-06-12,1,2039.76,2039.76,completed,2022-06-15
ORD-10431,CUST-0336,PROD-117,CH-02,2021-04-19,2,2591.06,5182.12,completed,2021-04-24
ORD-10432,CUST-0316,PROD-124,CH-01,2023-10-03,1,2616.01,2616.01,refunded,2023-10-12
ORD-10433,CUST-0290,PROD-142,CH-01,2021-01-02,3,1585.41,4756.23,completed,2021-01-08
ORD-10434,CUST-0008,PROD-120,CH-01,2023-02-23,1,1732.27,1732.27,refunded,2023-03-04
ORD-10435,CUST-0127,PROD-107,CH-03,2021-06-24,1,3718.81,3718.81,cancelled,
ORD-10436,CUST-0126,PROD-106,CH-02,2021-06-25,3,3605.58,10816.74,completed,2021-07-04
ORD-10437,CUST-0288,PROD-131,CH-02,2022-11-11,1,2870.03,2870.03,completed,2022-11-19
ORD-10438,CUST-0475,PROD-104,CH-01,2021-05-06,2,2837.12,5674.24,completed,2021-05-09
ORD-10439,CUST-0432,PROD-101,CH-01,2021-01-07,1,2062.47,2062.47,completed,2021-01-09
ORD-10440,CUST-0312,PROD-101,CH-01,2021-04-03,1,2062.47,2062.47,completed,2021-04-09
ORD-10441,CUST-0038,PROD-116,CH-01,2023-10-06,2,1866.98,3733.96,completed,2023-10-13
ORD-10442,CUST-0355,PROD-119,CH-02,2023-12-31,2,2695.51,5391.02,completed,
ORD-10443,CUST-0216,PROD-101,CH-03,2023-11-30,1,2062.47,2062.47,completed,2023-12-04
ORD-10444,CUST-0271,PROD-150,CH-01,2021-01-17,1,583.16,583.16,completed,2021-01-22
ORD-10445,CUST-0357,PROD-143,CH-02,2022-01-23,1,2100.35,2100.35,completed,2022-01-25
ORD-10446,CUST-0370,PROD-103,CH-03,2023-12-14,4,3714.61,14858.44,completed,2023-12-21
ORD-10447,CUST-0146,PROD-145,CH-01,2023-01-08,1,2094.18,2094.18,completed,2023-01-11
ORD-10448,CUST-0176,PROD-143,CH-03,2022-01-10,2,2100.35,4200.7,completed,2022-01-13
ORD-10449,CUST-0026,PROD-111,CH-01,2023-02-25,2,3494.37,6988.74,completed,2023-02-27
ORD-10450,CUST-0368,PROD-111,CH-02,2021-05-09,2,3494.37,6988.74,completed,2021-05-18
ORD-10451,CUST-0387,PROD-101,CH-01,2021-06-12,1,2062.47,2062.47,completed,2021-06-17
ORD-10452,CUST-0198,PROD-112,CH-02,2021-07-29,1,3413.06,3413.06,completed,2021-07-31
ORD-10453,CUST-0141,PROD-108,CH-03,2021-06-06,1,2898.12,2898.12,completed,2021-06-15
ORD-10454,CUST-0199,PROD-138,CH-02,2023-10-30,2,1695.68,3391.36,completed,2023-11-08
ORD-10455,CUST-0279,PROD-101,CH-02,2021-03-26,2,2062.47,4124.94,completed,2021-03-29
ORD-10456,CUST-0225,PROD-121,CH-01,2022-12-02,2,2039.76,4079.52,completed,2022-12-10
ORD-10457,CUST-0284,PROD-101,CH-01,2023-05-21,1,2062.47,2062.47,cancelled,
ORD-10458,CUST-0135,PROD-111,CH-02,2022-01-05,2,3494.37,6988.74,cancelled,
ORD-10459,CUST-0102,PROD-116,CH-03,2022-01-23,4,1866.98,7467.92,completed,2022-01-28
ORD-10460,CUST-0071,PROD-112,CH-03,2023-06-23,2,3413.06,6826.12,completed,2023-06-27
ORD-10461,CUST-0061,PROD-105,CH-02,2022-06-28,2,3221.29,6442.58,cancelled,
ORD-10462,CUST-0467,PROD-110,CH-01,2023-06-27,2,2635.02,5270.04,completed,2023-07-06
ORD-10463,CUST-0276,PROD-148,CH-01,2021-05-26,4,1847.98,7391.92,completed,2021-05-28
ORD-10464,CUST-0213,PROD-102,CH-01,2022-10-06,1,3124.58,3124.58,completed,2022-10-15
ORD-10465,CUST-0156,PROD-110,CH-01,2022-11-16,2,2635.02,5270.04,completed,2022-11-23
ORD-10466,CUST-0423,PROD-146,CH-02,2021-05-30,5,1869.39,9346.95,pending,
ORD-10467,CUST-0062,PROD-145,CH-03,2023-02-27,2,2094.18,4188.36,completed,2023-03-03
ORD-10468,CUST-0220,PROD-116,CH-01,2023-12-20,1,1866.98,1866.98,completed,2023-12-27
ORD-10469,CUST-0301,PROD-128,CH-01,2023-03-27,4,2085.07,8340.28,completed,2023-04-01
ORD-10470,CUST-0466,PROD-113,CH-01,2023-01-23,1,2239.31,2239.31,completed,2023-01-25
ORD-10471,CUST-0090,PROD-141,CH-02,2023-06-25,1,1788.8,1788.8,completed,2023-07-04
ORD-10472,CUST-0009,PROD-105,CH-01,2023-01-19,1,3221.29,3221.29,completed,2023-01-24
ORD-10473,CUST-0484,PROD-123,CH-01,2023-02-26,1,1828.62,1828.62,completed,2023-03-02
ORD-10474,CUST-0217,PROD-106,CH-03,2022-01-28,2,3605.58,7211.16,cancelled,
ORD-10475,CUST-0478,PROD-107,CH-01,2023-11-28,1,3718.81,3718.81,completed,2023-12-05
ORD-10476,CUST-0068,PROD-113,CH-03,2022-09-29,2,2239.31,4478.62,cancelled,
ORD-10477,CUST-0305,PROD-119,CH-01,2022-02-20,5,2695.51,13477.55,completed,2022-02-28
ORD-10478,CUST-0071,PROD-103,CH-03,2023-04-19,2,3714.61,7429.22,completed,2023-04-27
ORD-10479,CUST-0045,PROD-132,CH-02,2021-10-18,1,1633.99,1633.99,cancelled,
ORD-10480,CUST-0188,PROD-148,CH-02,2021-05-04,1,1847.98,1847.98,completed,2021-05-13
ORD-10481,CUST-0182,PROD-125,CH-02,2021-10-16,1,2577.58,2577.58,completed,2021-10-24
ORD-10482,CUST-0363,PROD-126,CH-01,2021-11-17,1,2119.57,2119.57,completed,2021-11-21
ORD-10483,CUST-0379,PROD-103,CH-02,2022-03-03,3,3714.61,11143.83,completed,2022-03-12
ORD-10484,CUST-0261,PROD-151,CH-02,2021-02-20,2,694.05,1388.1,completed,2021-02-23
ORD-10485,CUST-0294,PROD-102,CH-01,2023-03-22,1,3124.58,3124.58,completed,2023-03-26
ORD-10486,CUST-0456,PROD-113,CH-01,2021-01-04,1,2239.31,2239.31,refunded,2021-01-09
ORD-10487,CUST-0119,PROD-105,CH-01,2022-12-14,2,3221.29,6442.58,cancelled,
ORD-10488,CUST-0159,PROD-131,CH-01,2023-12-06,5,2870.03,14350.15,refunded,2023-12-08
ORD-10489,CUST-0315,PROD-149,CH-01,2021-09-14,2,1190.52,2381.04,completed,2021-09-23
ORD-10490,CUST-0006,PROD-113,CH-01,2021-05-19,1,2239.31,2239.31,completed,2021-05-26
ORD-10491,CUST-0477,PROD-113,CH-01,2022-10-15,1,2239.31,2239.31,cancelled,
ORD-10492,CUST-0139,PROD-114,CH-01,2021-01-24,3,3231.42,9694.26,completed,2021-01-29
ORD-10493,CUST-0137,PROD-129,CH-01,2022-09-27,1,2312.12,2312.12,completed,2022-10-03
ORD-10494,CUST-0481,PROD-103,CH-03,2022-01-31,5,3714.61,18573.05,completed,2022-02-04
ORD-10495,CUST-0125,PROD-146,CH-01,2022-07-17,2,1869.39,3738.78,completed,2022-07-22
ORD-10496,CUST-0322,PROD-132,CH-02,2023-01-31,2,1633.99,3267.98,completed,2023-02-08
ORD-10497,CUST-0187,PROD-138,CH-01,2023-06-01,1,1695.68,1695.68,completed,2023-06-06
ORD-10498,CUST-0349,PROD-101,CH-01,2021-03-10,2,2062.47,4124.94,completed,2021-03-17
ORD-10499,CUST-0487,PROD-127,CH-01,2022-11-28,4,2641.01,10564.04,refunded,2022-12-03
ORD-10500,CUST-0129,PROD-101,CH-01,2021-10-16,1,2062.47,2062.47,cancelled,
ORD-10501,CUST-0492,PROD-112,CH-01,2023-09-27,1,3413.06,3413.06,completed,2023-09-30
ORD-10502,CUST-0334,PROD-109,CH-02,2022-07-08,1,2552.17,2552.17,completed,2022-07-10
ORD-10503,CUST-0300,PROD-112,CH-03,2021-06-14,2,3413.06,6826.12,completed,2021-06-22
ORD-10504,CUST-0104,PROD-102,CH-01,2022-05-22,2,3124.58,6249.16,completed,2022-05-26
ORD-10505,CUST-0481,PROD-111,CH-02,2021-05-22,1,3494.37,3494.37,completed,2021-05-29
ORD-10506,CUST-0322,PROD-127,CH-01,2023-01-27,1,2641.01,2641.01,completed,2023-02-05
ORD-10507,CUST-0298,PROD-147,CH-02,2023-12-14,1,1334.76,1334.76,completed,2023-12-19
ORD-10508,CUST-0159,PROD-105,CH-03,2021-11-25,4,3221.29,12885.16,completed,2021-11-28
ORD-10509,CUST-0337,PROD-112,CH-01,2021-03-09,2,3413.06,6826.12,cancelled,
ORD-10510,CUST-0101,PROD-146,CH-02,2023-03-09,2,1869.39,3738.78,cancelled,
ORD-10511,CUST-0337,PROD-146,CH-02,2023-10-26,2,1869.39,3738.78,completed,2023-10-29
ORD-10512,CUST-0157,PROD-101,CH-02,2022-03-03,2,2062.47,4124.94,completed,2022-03-10
ORD-10513,CUST-0475,PROD-150,CH-02,2021-09-08,2,583.16,1166.32,cancelled,
ORD-10514,CUST-0421,PROD-150,CH-01,2022-04-27,3,583.16,1749.48,refunded,2022-05-04
ORD-10515,CUST-0391,PROD-107,CH-01,2023-06-16,1,3718.81,3718.81,completed,2023-06-23
ORD-10516,CUST-0080,PROD-104,CH-01,2023-11-23,2,2837.12,5674.24,completed,2023-11-26
ORD-10517,CUST-0211,PROD-106,CH-01,2021-11-06,1,3605.58,3605.58,completed,2021-11-14
ORD-10518,CUST-0072,PROD-132,CH-01,2021-08-05,1,1633.99,1633.99,completed,2021-08-14
ORD-10519,CUST-0011,PROD-108,CH-02,2023-08-16,1,2898.12,2898.12,completed,2023-08-23
ORD-10520,CUST-0233,PROD-117,CH-01,2021-11-17,3,2591.06,7773.18,pending,
ORD-10521,CUST-0085,PROD-145,CH-01,2022-01-14,1,2094.18,2094.18,completed,2022-01-18
ORD-10522,CUST-0031,PROD-130,CH-03,2022-03-10,1,1868.22,1868.22,completed,2022-03-17
